"","Episode","word","sentiment"
"2104",NA,"detested","negative"
"2105",NA,"detesting","negative"
"2106",NA,"detests","negative"
"2107",NA,"detract","negative"
"2108",NA,"detracted","negative"
"2109",NA,"detracting","negative"
"2110",NA,"detraction","negative"
"2111",NA,"detracts","negative"
"2112",NA,"detriment","negative"
"2113",NA,"detrimental","negative"
"2114",NA,"devastate","negative"
"2115",NA,"devastated","negative"
"2116",NA,"devastates","negative"
"2117",NA,"devastating","negative"
"2118",NA,"devastatingly","negative"
"2119",NA,"devastation","negative"
"2120",NA,"deviate","negative"
"2121",NA,"deviation","negative"
"2122",NA,"devil","negative"
"2123",NA,"devilish","negative"
"2124",NA,"devilishly","negative"
"2125",NA,"devilment","negative"
"2126",NA,"devilry","negative"
"2127",NA,"devious","negative"
"2128",NA,"deviously","negative"
"2129",NA,"deviousness","negative"
"2130",NA,"devoid","negative"
"2131",NA,"devout","positive"
"2132",NA,"dexterous","positive"
"2133",NA,"dexterously","positive"
"2134",NA,"dextrous","positive"
"2135",NA,"diabolic","negative"
"2136",NA,"diabolical","negative"
"2137",NA,"diabolically","negative"
"2138",NA,"diametrically","negative"
"2139",NA,"diappointed","negative"
"2140",NA,"diatribe","negative"
"2141",NA,"diatribes","negative"
"2142",NA,"dick","negative"
"2143",NA,"dictator","negative"
"2144",NA,"dictatorial","negative"
"2145",NA,"die","negative"
"2146",NA,"die-hard","negative"
"2147",NA,"died","negative"
"2148",NA,"dies","negative"
"2149",NA,"difficult","negative"
"2150",NA,"difficulties","negative"
"2151",NA,"difficulty","negative"
"2152",NA,"diffidence","negative"
"2153",NA,"dignified","positive"
"2154",NA,"dignify","positive"
"2155",NA,"dignity","positive"
"2156",NA,"dilapidated","negative"
"2157",NA,"dilemma","negative"
"2158",NA,"diligence","positive"
"2159",NA,"diligent","positive"
"2160",NA,"diligently","positive"
"2161",NA,"dilly-dally","negative"
"2162",NA,"dim","negative"
"2163",NA,"dimmer","negative"
"2164",NA,"din","negative"
"2165",NA,"ding","negative"
"2166",NA,"dings","negative"
"2167",NA,"dinky","negative"
"2168",NA,"diplomatic","positive"
"2169",NA,"dire","negative"
"2170",NA,"direly","negative"
"2171",NA,"direness","negative"
"2172",NA,"dirt","negative"
"2173",NA,"dirt-cheap","positive"
"2174",NA,"dirtbag","negative"
"2175",NA,"dirtbags","negative"
"2176",NA,"dirts","negative"
"2177",NA,"dirty","negative"
"2178",NA,"disable","negative"
"2179",NA,"disabled","negative"
"2180",NA,"disaccord","negative"
"2181",NA,"disadvantage","negative"
"2182",NA,"disadvantaged","negative"
"2183",NA,"disadvantageous","negative"
"2184",NA,"disadvantages","negative"
"2185",NA,"disaffect","negative"
"2186",NA,"disaffected","negative"
"2187",NA,"disaffirm","negative"
"2188",NA,"disagree","negative"
"2189",NA,"disagreeable","negative"
"2190",NA,"disagreeably","negative"
"2191",NA,"disagreed","negative"
"2192",NA,"disagreeing","negative"
"2193",NA,"disagreement","negative"
"2194",NA,"disagrees","negative"
"2195",NA,"disallow","negative"
"2196",NA,"disapointed","negative"
"2197",NA,"disapointing","negative"
"2198",NA,"disapointment","negative"
"2199",NA,"disappoint","negative"
"2200",NA,"disappointed","negative"
"2201",NA,"disappointing","negative"
"2202",NA,"disappointingly","negative"
"2203",NA,"disappointment","negative"
"2204",NA,"disappointments","negative"
"2205",NA,"disappoints","negative"
"2206",NA,"disapprobation","negative"
"2207",NA,"disapproval","negative"
"2208",NA,"disapprove","negative"
"2209",NA,"disapproving","negative"
"2210",NA,"disarm","negative"
"2211",NA,"disarray","negative"
"2212",NA,"disaster","negative"
"2213",NA,"disasterous","negative"
"2214",NA,"disastrous","negative"
"2215",NA,"disastrously","negative"
"2216",NA,"disavow","negative"
"2217",NA,"disavowal","negative"
"2218",NA,"disbelief","negative"
"2219",NA,"disbelieve","negative"
"2220",NA,"disbeliever","negative"
"2221",NA,"disclaim","negative"
"2222",NA,"discombobulate","negative"
"2223",NA,"discomfit","negative"
"2224",NA,"discomfititure","negative"
"2225",NA,"discomfort","negative"
"2226",NA,"discompose","negative"
"2227",NA,"disconcert","negative"
"2228",NA,"disconcerted","negative"
"2229",NA,"disconcerting","negative"
"2230",NA,"disconcertingly","negative"
"2231",NA,"disconsolate","negative"
"2232",NA,"disconsolately","negative"
"2233",NA,"disconsolation","negative"
"2234",NA,"discontent","negative"
"2235",NA,"discontented","negative"
"2236",NA,"discontentedly","negative"
"2237",NA,"discontinued","negative"
"2238",NA,"discontinuity","negative"
"2239",NA,"discontinuous","negative"
"2240",NA,"discord","negative"
"2241",NA,"discordance","negative"
"2242",NA,"discordant","negative"
"2243",NA,"discountenance","negative"
"2244",NA,"discourage","negative"
"2245",NA,"discouragement","negative"
"2246",NA,"discouraging","negative"
"2247",NA,"discouragingly","negative"
"2248",NA,"discourteous","negative"
"2249",NA,"discourteously","negative"
"2250",NA,"discoutinous","negative"
"2251",NA,"discredit","negative"
"2252",NA,"discrepant","negative"
"2253",NA,"discriminate","negative"
"2254",NA,"discrimination","negative"
"2255",NA,"discriminatory","negative"
"2256",NA,"disdain","negative"
"2257",NA,"disdained","negative"
"2258",NA,"disdainful","negative"
"2259",NA,"disdainfully","negative"
"2260",NA,"disfavor","negative"
"2261",NA,"disgrace","negative"
"2262",NA,"disgraced","negative"
"2263",NA,"disgraceful","negative"
"2264",NA,"disgracefully","negative"
"2265",NA,"disgruntle","negative"
"2266",NA,"disgruntled","negative"
"2267",NA,"disgust","negative"
"2268",NA,"disgusted","negative"
"2269",NA,"disgustedly","negative"
"2270",NA,"disgustful","negative"
"2271",NA,"disgustfully","negative"
"2272",NA,"disgusting","negative"
"2273",NA,"disgustingly","negative"
"2274",NA,"dishearten","negative"
"2275",NA,"disheartening","negative"
"2276",NA,"dishearteningly","negative"
"2277",NA,"dishonest","negative"
"2278",NA,"dishonestly","negative"
"2279",NA,"dishonesty","negative"
"2280",NA,"dishonor","negative"
"2281",NA,"dishonorable","negative"
"2282",NA,"dishonorablely","negative"
"2283",NA,"disillusion","negative"
"2284",NA,"disillusioned","negative"
"2285",NA,"disillusionment","negative"
"2286",NA,"disillusions","negative"
"2287",NA,"disinclination","negative"
"2288",NA,"disinclined","negative"
"2289",NA,"disingenuous","negative"
"2290",NA,"disingenuously","negative"
"2291",NA,"disintegrate","negative"
"2292",NA,"disintegrated","negative"
"2293",NA,"disintegrates","negative"
"2294",NA,"disintegration","negative"
"2295",NA,"disinterest","negative"
"2296",NA,"disinterested","negative"
"2297",NA,"dislike","negative"
"2298",NA,"disliked","negative"
"2299",NA,"dislikes","negative"
"2300",NA,"disliking","negative"
"2301",NA,"dislocated","negative"
"2302",NA,"disloyal","negative"
"2303",NA,"disloyalty","negative"
"2304",NA,"dismal","negative"
"2305",NA,"dismally","negative"
"2306",NA,"dismalness","negative"
"2307",NA,"dismay","negative"
"2308",NA,"dismayed","negative"
"2309",NA,"dismaying","negative"
"2310",NA,"dismayingly","negative"
"2311",NA,"dismissive","negative"
"2312",NA,"dismissively","negative"
"2313",NA,"disobedience","negative"
"2314",NA,"disobedient","negative"
"2315",NA,"disobey","negative"
"2316",NA,"disoobedient","negative"
"2317",NA,"disorder","negative"
"2318",NA,"disordered","negative"
"2319",NA,"disorderly","negative"
"2320",NA,"disorganized","negative"
"2321",NA,"disorient","negative"
"2322",NA,"disoriented","negative"
"2323",NA,"disown","negative"
"2324",NA,"disparage","negative"
"2325",NA,"disparaging","negative"
"2326",NA,"disparagingly","negative"
"2327",NA,"dispensable","negative"
"2328",NA,"dispirit","negative"
"2329",NA,"dispirited","negative"
"2330",NA,"dispiritedly","negative"
"2331",NA,"dispiriting","negative"
"2332",NA,"displace","negative"
"2333",NA,"displaced","negative"
"2334",NA,"displease","negative"
"2335",NA,"displeased","negative"
"2336",NA,"displeasing","negative"
"2337",NA,"displeasure","negative"
"2338",NA,"disproportionate","negative"
"2339",NA,"disprove","negative"
"2340",NA,"disputable","negative"
"2341",NA,"dispute","negative"
"2342",NA,"disputed","negative"
"2343",NA,"disquiet","negative"
"2344",NA,"disquieting","negative"
"2345",NA,"disquietingly","negative"
"2346",NA,"disquietude","negative"
"2347",NA,"disregard","negative"
"2348",NA,"disregardful","negative"
"2349",NA,"disreputable","negative"
"2350",NA,"disrepute","negative"
"2351",NA,"disrespect","negative"
"2352",NA,"disrespectable","negative"
"2353",NA,"disrespectablity","negative"
"2354",NA,"disrespectful","negative"
"2355",NA,"disrespectfully","negative"
"2356",NA,"disrespectfulness","negative"
"2357",NA,"disrespecting","negative"
"2358",NA,"disrupt","negative"
"2359",NA,"disruption","negative"
"2360",NA,"disruptive","negative"
"2361",NA,"diss","negative"
"2362",NA,"dissapointed","negative"
"2363",NA,"dissappointed","negative"
"2364",NA,"dissappointing","negative"
"2365",NA,"dissatisfaction","negative"
"2366",NA,"dissatisfactory","negative"
"2367",NA,"dissatisfied","negative"
"2368",NA,"dissatisfies","negative"
"2369",NA,"dissatisfy","negative"
"2370",NA,"dissatisfying","negative"
"2371",NA,"dissed","negative"
"2372",NA,"dissemble","negative"
"2373",NA,"dissembler","negative"
"2374",NA,"dissension","negative"
"2375",NA,"dissent","negative"
"2376",NA,"dissenter","negative"
"2377",NA,"dissention","negative"
"2378",NA,"disservice","negative"
"2379",NA,"disses","negative"
"2380",NA,"dissidence","negative"
"2381",NA,"dissident","negative"
"2382",NA,"dissidents","negative"
"2383",NA,"dissing","negative"
"2384",NA,"dissocial","negative"
"2385",NA,"dissolute","negative"
"2386",NA,"dissolution","negative"
"2387",NA,"dissonance","negative"
"2388",NA,"dissonant","negative"
"2389",NA,"dissonantly","negative"
"2390",NA,"dissuade","negative"
"2391",NA,"dissuasive","negative"
"2392",NA,"distains","negative"
"2393",NA,"distaste","negative"
"2394",NA,"distasteful","negative"
"2395",NA,"distastefully","negative"
"2396",NA,"distinction","positive"
"2397",NA,"distinctive","positive"
"2398",NA,"distinguished","positive"
"2399",NA,"distort","negative"
"2400",NA,"distorted","negative"
"2401",NA,"distortion","negative"
"2402",NA,"distorts","negative"
"2403",NA,"distract","negative"
"2404",NA,"distracting","negative"
"2405",NA,"distraction","negative"
"2406",NA,"distraught","negative"
"2407",NA,"distraughtly","negative"
"2408",NA,"distraughtness","negative"
"2409",NA,"distress","negative"
"2410",NA,"distressed","negative"
"2411",NA,"distressing","negative"
"2412",NA,"distressingly","negative"
"2413",NA,"distrust","negative"
"2414",NA,"distrustful","negative"
"2415",NA,"distrusting","negative"
"2416",NA,"disturb","negative"
"2417",NA,"disturbance","negative"
"2418",NA,"disturbed","negative"
"2419",NA,"disturbing","negative"
"2420",NA,"disturbingly","negative"
"2421",NA,"disunity","negative"
"2422",NA,"disvalue","negative"
"2423",NA,"divergent","negative"
"2424",NA,"diversified","positive"
"2425",NA,"divine","positive"
"2426",NA,"divinely","positive"
"2427",NA,"divisive","negative"
"2428",NA,"divisively","negative"
"2429",NA,"divisiveness","negative"
"2430",NA,"dizzing","negative"
"2431",NA,"dizzingly","negative"
"2432",NA,"dizzy","negative"
"2433",NA,"doddering","negative"
"2434",NA,"dodgey","negative"
"2435",NA,"dogged","negative"
"2436",NA,"doggedly","negative"
"2437",NA,"dogmatic","negative"
"2438",NA,"doldrums","negative"
"2439",NA,"dominate","positive"
"2440",NA,"dominated","positive"
"2441",NA,"dominates","positive"
"2442",NA,"domineer","negative"
"2443",NA,"domineering","negative"
"2444",NA,"donside","negative"
"2445",NA,"doom","negative"
"2446",NA,"doomed","negative"
"2447",NA,"doomsday","negative"
"2448",NA,"dope","negative"
"2449",NA,"dote","positive"
"2450",NA,"dotingly","positive"
"2451",NA,"doubt","negative"
"2452",NA,"doubtful","negative"
"2453",NA,"doubtfully","negative"
"2454",NA,"doubtless","positive"
"2455",NA,"doubts","negative"
"2456",NA,"douchbag","negative"
"2457",NA,"douchebag","negative"
"2458",NA,"douchebags","negative"
"2459",NA,"downbeat","negative"
"2460",NA,"downcast","negative"
"2461",NA,"downer","negative"
"2462",NA,"downfall","negative"
"2463",NA,"downfallen","negative"
"2464",NA,"downgrade","negative"
"2465",NA,"downhearted","negative"
"2466",NA,"downheartedly","negative"
"2467",NA,"downhill","negative"
"2468",NA,"downside","negative"
"2469",NA,"downsides","negative"
"2470",NA,"downturn","negative"
"2471",NA,"downturns","negative"
"2472",NA,"drab","negative"
"2473",NA,"draconian","negative"
"2474",NA,"draconic","negative"
"2475",NA,"drag","negative"
"2476",NA,"dragged","negative"
"2477",NA,"dragging","negative"
"2478",NA,"dragoon","negative"
"2479",NA,"drags","negative"
"2480",NA,"drain","negative"
"2481",NA,"drained","negative"
"2482",NA,"draining","negative"
"2483",NA,"drains","negative"
"2484",NA,"drastic","negative"
"2485",NA,"drastically","negative"
"2486",NA,"drawback","negative"
"2487",NA,"drawbacks","negative"
"2488",NA,"dread","negative"
"2489",NA,"dreadful","negative"
"2490",NA,"dreadfully","negative"
"2491",NA,"dreadfulness","negative"
"2492",NA,"dreamland","positive"
"2493",NA,"dreary","negative"
"2494",NA,"dripped","negative"
"2495",NA,"dripping","negative"
"2496",NA,"drippy","negative"
"2497",NA,"drips","negative"
"2498",NA,"drones","negative"
"2499",NA,"droop","negative"
"2500",NA,"droops","negative"
"2501",NA,"drop-out","negative"
"2502",NA,"drop-outs","negative"
"2503",NA,"dropout","negative"
"2504",NA,"dropouts","negative"
"2505",NA,"drought","negative"
"2506",NA,"drowning","negative"
"2507",NA,"drunk","negative"
"2508",NA,"drunkard","negative"
"2509",NA,"drunken","negative"
"2510",NA,"dubious","negative"
"2511",NA,"dubiously","negative"
"2512",NA,"dubitable","negative"
"2513",NA,"dud","negative"
"2514",NA,"dull","negative"
"2515",NA,"dullard","negative"
"2516",NA,"dumb","negative"
"2517",NA,"dumbfound","negative"
"2518",NA,"dumbfounded","positive"
"2519",NA,"dumbfounding","positive"
"2520",NA,"dummy-proof","positive"
"2521",NA,"dump","negative"
"2522",NA,"dumped","negative"
"2523",NA,"dumping","negative"
"2524",NA,"dumps","negative"
"2525",NA,"dunce","negative"
"2526",NA,"dungeon","negative"
"2527",NA,"dungeons","negative"
"2528",NA,"dupe","negative"
"2529",NA,"durable","positive"
"2530",NA,"dust","negative"
"2531",NA,"dusty","negative"
"2532",NA,"dwindling","negative"
"2533",NA,"dying","negative"
"2534",NA,"dynamic","positive"
"2535",NA,"eager","positive"
"2536",NA,"eagerly","positive"
"2537",NA,"eagerness","positive"
"2538",NA,"earnest","positive"
"2539",NA,"earnestly","positive"
"2540",NA,"earnestness","positive"
"2541",NA,"earsplitting","negative"
"2542",NA,"ease","positive"
"2543",NA,"eased","positive"
"2544",NA,"eases","positive"
"2545",NA,"easier","positive"
"2546",NA,"easiest","positive"
"2547",NA,"easiness","positive"
"2548",NA,"easing","positive"
"2549",NA,"easy","positive"
"2550",NA,"easy-to-use","positive"
"2551",NA,"easygoing","positive"
"2552",NA,"ebullience","positive"
"2553",NA,"ebullient","positive"
"2554",NA,"ebulliently","positive"
"2555",NA,"eccentric","negative"
"2556",NA,"eccentricity","negative"
"2557",NA,"ecenomical","positive"
"2558",NA,"economical","positive"
"2559",NA,"ecstasies","positive"
"2560",NA,"ecstasy","positive"
"2561",NA,"ecstatic","positive"
"2562",NA,"ecstatically","positive"
"2563",NA,"edify","positive"
"2564",NA,"educated","positive"
"2565",NA,"effective","positive"
"2566",NA,"effectively","positive"
"2567",NA,"effectiveness","positive"
"2568",NA,"effectual","positive"
"2569",NA,"efficacious","positive"
"2570",NA,"efficient","positive"
"2571",NA,"efficiently","positive"
"2572",NA,"effigy","negative"
"2573",NA,"effortless","positive"
"2574",NA,"effortlessly","positive"
"2575",NA,"effrontery","negative"
"2576",NA,"effusion","positive"
"2577",NA,"effusive","positive"
"2578",NA,"effusively","positive"
"2579",NA,"effusiveness","positive"
"2580",NA,"egocentric","negative"
"2581",NA,"egomania","negative"
"2582",NA,"egotism","negative"
"2583",NA,"egotistical","negative"
"2584",NA,"egotistically","negative"
"2585",NA,"egregious","negative"
"2586",NA,"egregiously","negative"
"2587",NA,"elan","positive"
"2588",NA,"elate","positive"
"2589",NA,"elated","positive"
"2590",NA,"elatedly","positive"
"2591",NA,"elation","positive"
"2592",NA,"election-rigger","negative"
"2593",NA,"electrify","positive"
"2594",NA,"elegance","positive"
"2595",NA,"elegant","positive"
"2596",NA,"elegantly","positive"
"2597",NA,"elevate","positive"
"2598",NA,"elimination","negative"
"2599",NA,"elite","positive"
"2600",NA,"eloquence","positive"
"2601",NA,"eloquent","positive"
"2602",NA,"eloquently","positive"
"2603",NA,"emaciated","negative"
"2604",NA,"emasculate","negative"
"2605",NA,"embarrass","negative"
"2606",NA,"embarrassing","negative"
"2607",NA,"embarrassingly","negative"
"2608",NA,"embarrassment","negative"
"2609",NA,"embattled","negative"
"2610",NA,"embolden","positive"
"2611",NA,"embroil","negative"
"2612",NA,"embroiled","negative"
"2613",NA,"embroilment","negative"
"2614",NA,"emergency","negative"
"2615",NA,"eminence","positive"
"2616",NA,"eminent","positive"
"2617",NA,"empathize","positive"
"2618",NA,"empathy","positive"
"2619",NA,"emphatic","negative"
"2620",NA,"emphatically","negative"
"2621",NA,"empower","positive"
"2622",NA,"empowerment","positive"
"2623",NA,"emptiness","negative"
"2624",NA,"enchant","positive"
"2625",NA,"enchanted","positive"
"2626",NA,"enchanting","positive"
"2627",NA,"enchantingly","positive"
"2628",NA,"encourage","positive"
"2629",NA,"encouragement","positive"
"2630",NA,"encouraging","positive"
"2631",NA,"encouragingly","positive"
"2632",NA,"encroach","negative"
"2633",NA,"encroachment","negative"
"2634",NA,"endanger","negative"
"2635",NA,"endear","positive"
"2636",NA,"endearing","positive"
"2637",NA,"endorse","positive"
"2638",NA,"endorsed","positive"
"2639",NA,"endorsement","positive"
"2640",NA,"endorses","positive"
"2641",NA,"endorsing","positive"
"2642",NA,"enemies","negative"
"2643",NA,"enemy","negative"
"2644",NA,"energetic","positive"
"2645",NA,"energize","positive"
"2646",NA,"energy-efficient","positive"
"2647",NA,"energy-saving","positive"
"2648",NA,"enervate","negative"
"2649",NA,"enfeeble","negative"
"2650",NA,"enflame","negative"
"2651",NA,"engaging","positive"
"2652",NA,"engrossing","positive"
"2653",NA,"engulf","negative"
"2654",NA,"enhance","positive"
"2655",NA,"enhanced","positive"
"2656",NA,"enhancement","positive"
"2657",NA,"enhances","positive"
"2658",NA,"enjoin","negative"
"2659",NA,"enjoy","positive"
"2660",NA,"enjoyable","positive"
"2661",NA,"enjoyably","positive"
"2662",NA,"enjoyed","positive"
"2663",NA,"enjoying","positive"
"2664",NA,"enjoyment","positive"
"2665",NA,"enjoys","positive"
"2666",NA,"enlighten","positive"
"2667",NA,"enlightenment","positive"
"2668",NA,"enliven","positive"
"2669",NA,"enmity","negative"
"2670",NA,"ennoble","positive"
"2671",NA,"enough","positive"
"2672",NA,"enrage","negative"
"2673",NA,"enraged","negative"
"2674",NA,"enraging","negative"
"2675",NA,"enrapt","positive"
"2676",NA,"enrapture","positive"
"2677",NA,"enraptured","positive"
"2678",NA,"enrich","positive"
"2679",NA,"enrichment","positive"
"2680",NA,"enslave","negative"
"2681",NA,"entangle","negative"
"2682",NA,"entanglement","negative"
"2683",NA,"enterprising","positive"
"2684",NA,"entertain","positive"
"2685",NA,"entertaining","positive"
"2686",NA,"entertains","positive"
"2687",NA,"enthral","positive"
"2688",NA,"enthrall","positive"
"2689",NA,"enthralled","positive"
"2690",NA,"enthuse","positive"
"2691",NA,"enthusiasm","positive"
"2692",NA,"enthusiast","positive"
"2693",NA,"enthusiastic","positive"
"2694",NA,"enthusiastically","positive"
"2695",NA,"entice","positive"
"2696",NA,"enticed","positive"
"2697",NA,"enticing","positive"
"2698",NA,"enticingly","positive"
"2699",NA,"entranced","positive"
"2700",NA,"entrancing","positive"
"2701",NA,"entrap","negative"
"2702",NA,"entrapment","negative"
"2703",NA,"entrust","positive"
"2704",NA,"enviable","positive"
"2705",NA,"enviably","positive"
"2706",NA,"envious","positive"
"2707",NA,"envious","negative"
"2708",NA,"enviously","positive"
"2709",NA,"enviously","negative"
"2710",NA,"enviousness","positive"
"2711",NA,"enviousness","negative"
"2712",NA,"envy","positive"
"2713",NA,"epidemic","negative"
"2714",NA,"equitable","positive"
"2715",NA,"equivocal","negative"
"2716",NA,"erase","negative"
"2717",NA,"ergonomical","positive"
"2718",NA,"erode","negative"
"2719",NA,"erodes","negative"
"2720",NA,"erosion","negative"
"2721",NA,"err","negative"
"2722",NA,"err-free","positive"
"2723",NA,"errant","negative"
"2724",NA,"erratic","negative"
"2725",NA,"erratically","negative"
"2726",NA,"erroneous","negative"
"2727",NA,"erroneously","negative"
"2728",NA,"error","negative"
"2729",NA,"errors","negative"
"2730",NA,"erudite","positive"
"2731",NA,"eruptions","negative"
"2732",NA,"escapade","negative"
"2733",NA,"eschew","negative"
"2734",NA,"estranged","negative"
"2735",NA,"ethical","positive"
"2736",NA,"eulogize","positive"
"2737",NA,"euphoria","positive"
"2738",NA,"euphoric","positive"
"2739",NA,"euphorically","positive"
"2740",NA,"evade","negative"
"2741",NA,"evaluative","positive"
"2742",NA,"evasion","negative"
"2743",NA,"evasive","negative"
"2744",NA,"evenly","positive"
"2745",NA,"eventful","positive"
"2746",NA,"everlasting","positive"
"2747",NA,"evil","negative"
"2748",NA,"evildoer","negative"
"2749",NA,"evils","negative"
"2750",NA,"eviscerate","negative"
"2751",NA,"evocative","positive"
"2752",NA,"exacerbate","negative"
"2753",NA,"exagerate","negative"
"2754",NA,"exagerated","negative"
"2755",NA,"exagerates","negative"
"2756",NA,"exaggerate","negative"
"2757",NA,"exaggeration","negative"
"2758",NA,"exalt","positive"
"2759",NA,"exaltation","positive"
"2760",NA,"exalted","positive"
"2761",NA,"exaltedly","positive"
"2762",NA,"exalting","positive"
"2763",NA,"exaltingly","positive"
"2764",NA,"examplar","positive"
"2765",NA,"examplary","positive"
"2766",NA,"exasperate","negative"
"2767",NA,"exasperated","negative"
"2768",NA,"exasperating","negative"
"2769",NA,"exasperatingly","negative"
"2770",NA,"exasperation","negative"
"2771",NA,"excallent","positive"
"2772",NA,"exceed","positive"
"2773",NA,"exceeded","positive"
"2774",NA,"exceeding","positive"
"2775",NA,"exceedingly","positive"
"2776",NA,"exceeds","positive"
"2777",NA,"excel","positive"
"2778",NA,"exceled","positive"
"2779",NA,"excelent","positive"
"2780",NA,"excellant","positive"
"2781",NA,"excelled","positive"
"2782",NA,"excellence","positive"
"2783",NA,"excellency","positive"
"2784",NA,"excellent","positive"
"2785",NA,"excellently","positive"
"2786",NA,"excels","positive"
"2787",NA,"exceptional","positive"
"2788",NA,"exceptionally","positive"
"2789",NA,"excessive","negative"
"2790",NA,"excessively","negative"
"2791",NA,"excite","positive"
"2792",NA,"excited","positive"
"2793",NA,"excitedly","positive"
"2794",NA,"excitedness","positive"
"2795",NA,"excitement","positive"
"2796",NA,"excites","positive"
"2797",NA,"exciting","positive"
"2798",NA,"excitingly","positive"
"2799",NA,"exclusion","negative"
"2800",NA,"excoriate","negative"
"2801",NA,"excruciating","negative"
"2802",NA,"excruciatingly","negative"
"2803",NA,"excuse","negative"
"2804",NA,"excuses","negative"
"2805",NA,"execrate","negative"
"2806",NA,"exellent","positive"
"2807",NA,"exemplar","positive"
"2808",NA,"exemplary","positive"
"2809",NA,"exhaust","negative"
"2810",NA,"exhausted","negative"
"2811",NA,"exhaustion","negative"
"2812",NA,"exhausts","negative"
"2813",NA,"exhilarate","positive"
"2814",NA,"exhilarating","positive"
"2815",NA,"exhilaratingly","positive"
"2816",NA,"exhilaration","positive"
"2817",NA,"exhorbitant","negative"
"2818",NA,"exhort","negative"
"2819",NA,"exile","negative"
"2820",NA,"exonerate","positive"
"2821",NA,"exorbitant","negative"
"2822",NA,"exorbitantance","negative"
"2823",NA,"exorbitantly","negative"
"2824",NA,"expansive","positive"
"2825",NA,"expeditiously","positive"
"2826",NA,"expel","negative"
"2827",NA,"expensive","negative"
"2828",NA,"expertly","positive"
"2829",NA,"expire","negative"
"2830",NA,"expired","negative"
"2831",NA,"explode","negative"
"2832",NA,"exploit","negative"
"2833",NA,"exploitation","negative"
"2834",NA,"explosive","negative"
"2835",NA,"expropriate","negative"
"2836",NA,"expropriation","negative"
"2837",NA,"expulse","negative"
"2838",NA,"expunge","negative"
"2839",NA,"exquisite","positive"
"2840",NA,"exquisitely","positive"
"2841",NA,"exterminate","negative"
"2842",NA,"extermination","negative"
"2843",NA,"extinguish","negative"
"2844",NA,"extol","positive"
"2845",NA,"extoll","positive"
"2846",NA,"extort","negative"
"2847",NA,"extortion","negative"
"2848",NA,"extraneous","negative"
"2849",NA,"extraordinarily","positive"
"2850",NA,"extraordinary","positive"
"2851",NA,"extravagance","negative"
"2852",NA,"extravagant","negative"
"2853",NA,"extravagantly","negative"
"2854",NA,"extremism","negative"
"2855",NA,"extremist","negative"
"2856",NA,"extremists","negative"
"2857",NA,"exuberance","positive"
"2858",NA,"exuberant","positive"
"2859",NA,"exuberantly","positive"
"2860",NA,"exult","positive"
"2861",NA,"exultant","positive"
"2862",NA,"exultation","positive"
"2863",NA,"exultingly","positive"
"2864",NA,"eye-catch","positive"
"2865",NA,"eye-catching","positive"
"2866",NA,"eyecatch","positive"
"2867",NA,"eyecatching","positive"
"2868",NA,"eyesore","negative"
"2869",NA,"f**k","negative"
"2870",NA,"fabricate","negative"
"2871",NA,"fabrication","negative"
"2872",NA,"fabulous","positive"
"2873",NA,"fabulously","positive"
"2874",NA,"facetious","negative"
"2875",NA,"facetiously","negative"
"2876",NA,"facilitate","positive"
"2877",NA,"fail","negative"
"2878",NA,"failed","negative"
"2879",NA,"failing","negative"
"2880",NA,"fails","negative"
"2881",NA,"failure","negative"
"2882",NA,"failures","negative"
"2883",NA,"faint","negative"
"2884",NA,"fainthearted","negative"
"2885",NA,"fair","positive"
"2886",NA,"fairly","positive"
"2887",NA,"fairness","positive"
"2888",NA,"faith","positive"
"2889",NA,"faithful","positive"
"2890",NA,"faithfully","positive"
"2891",NA,"faithfulness","positive"
"2892",NA,"faithless","negative"
"2893",NA,"fake","negative"
"2894",NA,"fall","negative"
"2895",NA,"fallacies","negative"
"2896",NA,"fallacious","negative"
"2897",NA,"fallaciously","negative"
"2898",NA,"fallaciousness","negative"
"2899",NA,"fallacy","negative"
"2900",NA,"fallen","negative"
"2901",NA,"falling","negative"
"2902",NA,"fallout","negative"
"2903",NA,"falls","negative"
"2904",NA,"false","negative"
"2905",NA,"falsehood","negative"
"2906",NA,"falsely","negative"
"2907",NA,"falsify","negative"
"2908",NA,"falter","negative"
"2909",NA,"faltered","negative"
"2910",NA,"fame","positive"
"2911",NA,"famed","positive"
"2912",NA,"famine","negative"
"2913",NA,"famished","negative"
"2914",NA,"famous","positive"
"2915",NA,"famously","positive"
"2916",NA,"fanatic","negative"
"2917",NA,"fanatical","negative"
"2918",NA,"fanatically","negative"
"2919",NA,"fanaticism","negative"
"2920",NA,"fanatics","negative"
"2921",NA,"fancier","positive"
"2922",NA,"fanciful","negative"
"2923",NA,"fancinating","positive"
"2924",NA,"fancy","positive"
"2925",NA,"fanfare","positive"
"2926",NA,"fans","positive"
"2927",NA,"fantastic","positive"
"2928",NA,"fantastically","positive"
"2929",NA,"far-fetched","negative"
"2930",NA,"farce","negative"
"2931",NA,"farcical","negative"
"2932",NA,"farcical-yet-provocative","negative"
"2933",NA,"farcically","negative"
"2934",NA,"farfetched","negative"
"2935",NA,"fascinate","positive"
"2936",NA,"fascinating","positive"
"2937",NA,"fascinatingly","positive"
"2938",NA,"fascination","positive"
"2939",NA,"fascism","negative"
"2940",NA,"fascist","negative"
"2941",NA,"fashionable","positive"
"2942",NA,"fashionably","positive"
"2943",NA,"fast","positive"
"2944",NA,"fast-growing","positive"
